"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.cluster_id","Input.cluster_rep","Input.index_intruder_in_df","Input.title_intruder","Input.community_intruder","Input.intruder_rank","Input.in_test_intruder_location","Input.index_0","Input.sentence_0_text","Input.index_1","Input.sentence_1_text","Input.index_2","Input.sentence_2_text","Input.index_3","Input.sentence_3_text","Input.index_4","Input.sentence_4_text","Input.index_5","Input.sentence_5_text","Input.index_6","Input.sentence_6_text","Input.index_7","Input.sentence_7_text","Input.index_8","Input.sentence_8_text","Input.index_9","Input.sentence_9_text","Answer.answers.0","Answer.answers.1","Answer.answers.2","Answer.answers.3","Answer.answers.4","Answer.answers.5","Answer.answers.6","Answer.answers.7","Answer.answers.8","Answer.answers.9","Answer.description","Approve","Reject"
"3NC6WP7WJJ1S3U960S1OG62UMMGWW2","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","3S3AMIZX3XMN2A14S91Z082YGWIDCP","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:28:58 PST 2023","Tue Dec 05 14:29:15 PST 2023","Fri Dec 08 14:29:15 PST 2023","Fri Dec 08 14:30:09 PST 2023","","","17","100% (70011/70011)","100% (151/151)","100% (150/150)","9","D Assignment","2005","OR PRACTICES DISCLOSED BY COMPANY; OR (C)","6","9.0","1","9248","20.7 Assignment.","2005","OR PRACTICES DISCLOSED BY COMPANY; OR (C)","10545","(d) 
Assignment.","5878","(c) 
Successors and Assigns.","12790","Assignment.","2082","12. Miscellaneous.","540","10.11 Assignment.","878","No Transfer without Our Prior Written Consent.","5698","10. 
Binding Effect.","1712","2. Miscellaneous.","false","true","false","false","false","true","false","false","false","true","Assignment"
"3QE4DGPGBTSKX60MBHRNZBXF85S4GQ","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3QAVNHZ3EPLI77SYLC3WDQKFQDLLAK","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:54:21 PST 2023","Wed Dec 13 08:54:44 PST 2023","Sat Dec 16 08:54:44 PST 2023","","","","23","100% (2/2)","100% (2/2)","100% (2/2)","13","Lifeway Foods Inc Ludmila Smolyansky By S Julie Smolyansky By S","4647","17 
C. 
Indemnification Process.","8","5.0","3","13219","The COMPANY  


CELEBRITY","13228","By: /s/","6379","BETWEEN: 


ORGANIC PREPARATIONS INC. 
2nd

Floor, Transpacific Haus Lini Highway, Port Vila.","4647","17 
C. 
Indemnification Process.","13038","PHOTRONICS, INC.

By: 
Name:

[***] Title:","6389","ARCA U.S. TREASURY FUND

By: 
Name:","13256","SNOTARATOR LLC 
/s/

Orsolya Peresztegi","6391","Pirkko Suominen 




Name:","10650","By: /s/","5484","By: /s/","true","false","true","true","false","false","false","false","false","false","ADDRESS"
"3X2YVV51PWLZ2TT334C3NGC0Q981W9","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","3RXPCZQMQSS6RR1XE2DNPXM4PR7G1C","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:33:36 PST 2023","Tue Dec 05 14:33:55 PST 2023","Fri Dec 08 14:33:55 PST 2023","Fri Dec 08 14:34:09 PST 2023","","","19","100% (70011/70011)","100% (151/151)","100% (150/150)","6","Confidential Information","1699","“Marketing Agent” means Cellco.","-1","","7","12876","Supplier agrees to promptly disclose any Inventions to Customer.","12819","5 
8. Privacy and Data Collection; Reports.","12357","9.3 
Return of Confidential Information.","10117","7.3 Confidential Information and Non-Disparagement.","10720","7.2 
Disclosures Required by Law.","4603","C. 
Confidential Information.","13222","5. Exchange Authorization 
     A.","1699","“Marketing Agent” means Cellco.","4943","10.3 
Return of Confidential Information.","1213","3.4 
Information Disclosure.","false","false","false","false","false","false","true","true","false","false","Confidentiality"
"3HO4MYYR145HHB5VEA9J0OIKD4CU60","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","3I7DHKZYGQHZ196L459HA2Z90SC5FK","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:31:46 PST 2023","Tue Dec 05 14:32:01 PST 2023","Fri Dec 08 14:32:01 PST 2023","Fri Dec 08 14:32:09 PST 2023","","","15","100% (70011/70011)","100% (151/151)","100% (150/150)","6","Confidential Information","1570","(f) Effective Period and Termination.","15","3.0","5","1469","5.2 
Confidential Information.","1054","12.  CONFIDENTIALITY 
 
 
 
 
 
 
 
 
 
 
a.","10101","3. PRESERVATION OF SECRECY AND CONFIDENTIALITY.","10056","ARTICLE IX 
CONFIDENTIALITY 
9.1.

Confidential Information.","11912","11.4 Required Disclosure","1570","(f) Effective Period and Termination.","332","Section 6.03.

Compulsory Disclosure of Confidential Technical Information.","12877","12.5 Employee Confidentiality and Invention Assignment.","4192","Proprietary Information as required by this Agreement.","25","5.8. Nonpublic Information.","false","false","false","false","false","true","false","false","false","false","Confidentiality"
"3TUOHPJXYJE7SUEWAXXAIPG1VOMWXV","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","3X1FV8S5J08MD3HVLGXCWLTKEVEVGG","A2FV0CMG9S8CU0","Approved","Tue Dec 05 15:18:01 PST 2023","Tue Dec 05 15:18:20 PST 2023","Fri Dec 08 15:18:20 PST 2023","Fri Dec 08 15:19:09 PST 2023","","","19","100% (70011/70011)","100% (151/151)","100% (150/150)","8","Insurance And Indemnification","6584","13.2.2.3 Transfer On Death.","-1","","4","10662","7.3 
Indemnity.","9462","computer processing time.

8. INDEMNIFICATION.","4218","4 
13. 
Indemnity.","4814","12. LIMITATION OF LIABILITY 
12.","6584","13.2.2.3 Transfer On Death.","333","Limitation on Liability.","602","Page 9 of 13 
Insurance 
48.","6356","11.4.  Indemnification by LeadersOnline.

Subject to (<#C88>)Section 11.6","3199","3. Representations of the Company.","1168","EITHER PARTY BE LIABLE UNDER THIS AGREEMENT,","false","false","false","false","false","false","false","false","true","false","Indemnity"
"39I4RL8QGLYYX2VXVN95KB9GN554HP","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3IOEN3P9SA04UYCR2P41D69FWOR165","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:55:46 PST 2023","Wed Dec 13 08:56:02 PST 2023","Sat Dec 16 08:56:02 PST 2023","","","","16","100% (2/2)","100% (2/2)","100% (2/2)","2","Distributor Personnel","5129","SKYPE COMMUNICATIONS, S.A.","13","1.0","8","8548","“Carrier” means

[PennTex North Louisiana","10150","3.
1.4 Meetings.","7432","6. 
Sales Disclosures.","2204","(d) Samples and Logistics.","12522","3.6 
Brand Fund.","10151","3.1.5 Decision-Making.","10762","“EDI” means electronic data interchange.","13230","ARTICLE  I 
APPOINTMENT OF DISTRIBUTORSHIP 
1.01.

Distribution Right.","5129","SKYPE COMMUNICATIONS, S.A.","4372","13.  UNIT IMAGE AND OPERATION.

13.A.  CONDITION AND APPEARANCE OF UNIT.","false","true","false","false","true","true","false","false","false","false","Meetings"
"30QQTY5GMM10LBJ0XKEB62IG8FWU7Z","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3WJ1OXY92DXNS08FRNUS8LY96BZ8AU","A2VH9GIE455YIQ","Submitted","Tue Dec 12 03:19:34 PST 2023","Tue Dec 12 03:39:28 PST 2023","Fri Dec 15 03:39:28 PST 2023","","","","1194","100% (1/1)","100% (1/1)","100% (1/1)","8","Insurance And Indemnification","4248","10.4 Waiver of Breach.","-1","","0","4248","10.4 Waiver of Breach.","3029","13.3 
Survival of Indemnification Obligations.","3185","8.4 
Insurance.","13519","7.
 LIMITATIONS OF LIABILITY; INDEMNIFICATION OF CONTRACTOR.","6077","(a) 
Indemnification.","7803","Week 19 - 21 


5 


·

Bug Fixing Warranty Time. 
·","7414","19.
3 Entire Liability.","3729","SUBROGATION 
8.

ASSIGNMENT OF THE CONTRACT 
9.

COEXISTING INSURANCE 
10.","11033","5.2  
SPONSOR REPRESENTATIONS AND WARRANTIES.","10094","C) 
DEFECTIVE EQUIPMENT RETURN.","false","false","false","true","true","true","false","false","true","true","The common theme among the remaining sentences is the legal and contractual aspects of liability, indemnification, bug fixing warranty, sponsor representations, warranties, and defective equipment return."
"375VSR8FVYQRPTXPCLBPSBOVB95RZK","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","33TIN5LC07RO2NPSCLEMB3BRSZLY91","A2FV0CMG9S8CU0","Approved","Tue Dec 05 15:21:46 PST 2023","Tue Dec 05 15:22:19 PST 2023","Fri Dec 08 15:22:19 PST 2023","Fri Dec 08 15:23:09 PST 2023","","","33","100% (70011/70011)","100% (151/151)","100% (150/150)","15","Term And Termination","317","License Grants.

(a) 
Patents.","-1","","9","661","Section 6.3 Effect of Merger or Change of Control.","11955","5.2 
Termination for Convenience.","372","AGREEMENT 
1. 
Term.","5986","11.2 TERMINATION FOR CAUSE.","11417","TERM AND TERMINATION 
13.1 Term.

13.1.1 General.","4743","16. TERMS AND TERMINATION 
16.1 
Term.","7329","12.2 Termination.

(a) Terminations by Sanofi.

(i) 
Termination by Sanofi for Convenience.","10631","5 
   6 
                  7.2
 TERMINATION.","11858","19.4. Early Termination for Material Breach","317","License Grants.

(a) 
Patents.","false","false","false","false","false","false","false","false","false","true","Termination"
"3BC9H1KCYWTWSZ46FTJC13NAXUGWY1","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","3FTYUGLFSX223PSPDZERM2WOOFW5D9","APRZ7BR8C0ZMQ","Approved","Tue Dec 05 14:30:50 PST 2023","Tue Dec 05 14:31:54 PST 2023","Fri Dec 08 14:31:54 PST 2023","Fri Dec 08 14:32:09 PST 2023","","","64","100% (340/340)","100% (8/8)","100% (3/3)","19","Governing Law","5336","[***] 
1. Additional","3","16.0","6","3448","18.  EXPORT CONTROLS AND LEGAL COMPLIANCE.","4761","52 
17.13 
Waiver of Rule of Construction.","2012","18.04 Governing Law; Jurisdiction.","13214","9.  


Governing Law.","11291","Compliance with Laws.","12181","-11-
     14. Governing Law.","5336","[***] 
1. Additional","4602","B. 
Governing Law.","10617","4.12
 GOVERNING LAW.","8483","11.4. GOVERNING LAW.","true","true","true","true","true","true","false","true","true","true","Law"
"33KGGVH24WYERTYTD98PPZQ7ZBE1X2","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","3NPI0JQDARMDDO65J4NKPCJRI3LPT2","A2FV0CMG9S8CU0","Approved","Fri Dec 08 06:00:19 PST 2023","Fri Dec 08 06:00:27 PST 2023","Mon Dec 11 06:00:27 PST 2023","Mon Dec 11 06:01:09 PST 2023","","","8","100% (70011/70011)","100% (151/151)","100% (150/150)","9","D Assignment","9849","ARTICLE 7 -CONFIDENTIAL","6","9.0","3","4589","25. ASSIGNMENT OR DELEGATION","9473","D. 
ASSIGNMENT.","2520","Permitted Assignments.","9849","ARTICLE 7 -CONFIDENTIAL","10738","11.8 
Assignment.","5834","Section 10.10 Assignment.","9561","Section 15.7  ASSIGNMENT.","9877","12.2.
 Assignability.","12975","2. 
Assignment.","3390","12.6. 
Assignment.","false","false","false","true","false","false","false","false","false","false","Assignment"
"32CXT5U14IK4LPOJ7P6HK2EBJZ2U8M","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","39JEC7537XI9WR1QJU1T6U85G3LVC5","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:21:16 PST 2023","Tue Dec 05 14:21:36 PST 2023","Fri Dec 08 14:21:36 PST 2023","Fri Dec 08 14:22:09 PST 2023","","","20","100% (70011/70011)","100% (151/151)","100% (150/150)","5","C Entire Agreement","9488","CONSULTATION","-1","","3","4429","23.H.  ENTIRE STATUS OF AGREEMENT.","5913","omitted.

22.  
Entire Agreement.","12966","17.17 Timing Is Important.

Time is of the essence of this Agreement.","9488","CONSULTATION","12826","15. Disclaimers.","8449","11.13  Entire Agreement.","2477","(b) Assessment and Understanding.","2794","15.2 Entire Agreement; Amendment.","6014","16.7 ENTIRE AGREEMENT.","9969","Authorized signatory: /s/","false","false","false","true","false","false","false","false","false","false","Agreement"
"3YOAVL4CA2YKONVR19FCKIDLJVLZ49","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","39DD6S19JSS529QEGIWRHOL4PS5EZM","A2FV0CMG9S8CU0","Approved","Fri Dec 08 05:56:34 PST 2023","Fri Dec 08 05:58:29 PST 2023","Mon Dec 11 05:58:29 PST 2023","Mon Dec 11 05:59:09 PST 2023","","","115","100% (70011/70011)","100% (151/151)","100% (150/150)","8","Insurance And Indemnification","12582","Page 27 of 80 
13.2.3","-1","","5","2548","10. LIABILITY 
10.1.","13251","9.03. Indemnity.","9056","12.4. Indemnification by PaperExchange.","13573","15. 
Indemnification.","10396","16. 
Environmental Indemnity.","12582","Page 27 of 80 
13.2.3","12229","13 
8.3 Indemnification Process.","3183","8.2 
Indemnification by OntoChem.","5670","INDEMNIFICATION","10211","11.5Disclaimer of Warranty.","false","false","false","false","false","true","false","false","false","false","Indemnification"
"379OL9DBSUVLG3RYMI9KNJFZZTW9YP","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3GDTJDAPVXSOU1H4OQKXHCT90UPM8X","AYZCJQUEL9DUU","Submitted","Tue Dec 12 19:12:08 PST 2023","Tue Dec 12 19:27:37 PST 2023","Fri Dec 15 19:27:37 PST 2023","","","","929","100% (1/1)","100% (1/1)","100% (1/1)","2","Distributor Personnel","5960","[CO-BRANDED TRAINING AND EDUCATION CENTER].","2","2.0","9","5581","4.5 
Personnel; Representative Director.","4865","3.12.5 
Regulatory Approvals.","7729","4.2 
Diligence.","2205","(e) 
Demand Forecast.","9012","5.2. Sales Force Visits.","12906","5. GUIDANCE; OPERATIONS MANUAL.

5.1 Guidance and Assistance.","7104","Known/reported component vulnerabilities; and 
16.","2982","ARTICLE 5 FORECASTS AND ORDERS 
5.1 
Forecasts.","6987","“Territory” means China.

Other territories are subject to approval by IMNTV.

2. DISTRIBUTOR OBLIGATIONS.

2.
1 Subscription Transactions.","5960","[CO-BRANDED TRAINING AND EDUCATION CENTER].","false","false","false","true","false","false","false","false","false","false","Yes, your analysis of the sentences and their features is correct. ""(e) Demand Forecast"" is the only sentence that does not belong to the group because it has the feature ""Other"" instead of ""Section"" or ""Sentence"". This suggests that it may be a heading or category label instead of a specific sentence within a section"
"3PUOXASB59KLLT13I4B31QO15N09ZG","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","3STRJBFXOZ8C2X9P6CICTVXSORFKTS","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:34:41 PST 2023","Tue Dec 05 14:34:50 PST 2023","Fri Dec 08 14:34:50 PST 2023","Fri Dec 08 14:35:09 PST 2023","","","9","100% (70011/70011)","100% (151/151)","100% (150/150)","10","Notices","9856","2.3.
 Other Client Confidential Information.","6","9.0","9","8442","11.6  Notices.","4448","27.  NOTICES.

27.A. DELIVERY OF NOTICES.","13078","8.6 Notice.","10633","Notices personally delivered are given when received.","2270","17. 
Notices.","5785","3.  DEFAULT AND NOTICE.","11046","8.7  
NOTICES.","6151","9.6  
Notices.","1725","· Notifications 
o","9856","2.3.
 Other Client Confidential Information.","false","false","false","false","false","false","false","false","false","true","Notices"
"309D674SH12R1T5QOA5RHYI6K5HCBU","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","3X73LLYYQ4VN5U3X3VT374B87SPNHQ","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:32:38 PST 2023","Tue Dec 05 14:32:58 PST 2023","Fri Dec 08 14:32:58 PST 2023","Fri Dec 08 14:33:09 PST 2023","","","20","100% (70011/70011)","100% (151/151)","100% (150/150)","19","Governing Law","1734","II. Implementation Plan for Environmental Protection.","-1","","2","7489","(<#C43>)Section 9.11

[Governing Law].

Governing Law.","2558","14 
17. GOVERNING LAW 
17.1.","1734","II. Implementation Plan for Environmental Protection.","4265","7. 
Governing Law.","11599","22. GENERAL 
     a)
 Governing Law.","7086","4.10 
Governing Law and Jurisdiction.","7054","6.6 
Subordination.","11797","19. 
Applicable Law.","5680","GOVERNING LAW.","10247","16.4Governing Law.","false","false","true","false","false","false","true","false","false","false","Governing Law"
"3KI0JD2ZU3ZFJ0TZ12G8QW405TF76B","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","3OSWBBLG1HEB58CZJ5XMELN8HFVXD2","A1689LPUF6HS1A","Approved","Thu Dec 07 20:44:06 PST 2023","Thu Dec 07 20:45:55 PST 2023","Sun Dec 10 20:45:55 PST 2023","Sun Dec 10 20:46:09 PST 2023","","","109","100% (12/12)","100% (12/12)","100% (10/10)","15","Term And Termination","8781","iPass Confidential","-1","","4","11760","2.2. Early Termination. 
2.2.1.","13181","12 
10.TERMINATION: 
(a)","6591","14.2 Immediate Termination by Us.","7534","12.4 
Termination for Insolvency and Other Events.","8781","iPass Confidential","11203","Thomas Desbiens 
10.

Term and Termination.","5812","Section 6.3 Termination of Agreement.","2784","13.2 
Termination for Breach.","1947","7.6 Termination for Breach of Anti-Bribery Representation.","1515","Term and Termination.","false","false","false","false","true","false","false","false","false","false","The sentence ""iPass Confidential"" does not seem to belong to the group as it appears to be a header or a label rather than a statement related to termination terms.  The group of sentences without the one marked as omitted could be described as a set of clauses or provisions related to early termination, termination for insolvency and other events, termination of the agreement, termination for breach, and termination for breach of anti-bribery representation."
"3DIIW4IV8RCYTX6H15RQKNAVNIK4II","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3YMTUJH0DVXROVKMLKVWME8WSGB4TV","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:50:43 PST 2023","Wed Dec 13 08:51:00 PST 2023","Sat Dec 16 08:51:00 PST 2023","","","","17","100% (2/2)","100% (2/2)","100% (2/2)","3","Omissions Are Designated As","13346","By: /s/ R. Preston Pitts 


By: /s/","13","1.0","5","5739","(""you"").","12191","OMISSIONS ARE DESIGNATED","6686","Non-Priority]","3795","Exhibit A Excluded Categories and Properties 
1.","5340","Samples of [***] of Year 2","13346","By: /s/ R. Preston Pitts 


By: /s/","13042","Omissions are designated as [***].","8395","[***], and (f)","36","* ]; (b) is the next

[ * ] that occurs following a","10599","1 
                                                                   EXHIBIT 10.14","false","false","false","true","false","false","false","false","false","true","EXHIBIT"
"3CKVGCS3PIM6ONRCNGY2CMQ5F45S0H","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","32XVDSJFP2ED8MFF89BW7LG6DJY2MO","A2FV0CMG9S8CU0","Approved","Tue Dec 05 15:17:14 PST 2023","Tue Dec 05 15:18:00 PST 2023","Fri Dec 08 15:18:00 PST 2023","Fri Dec 08 15:18:09 PST 2023","","","46","100% (70011/70011)","100% (151/151)","100% (150/150)","8","Insurance And Indemnification","6134","4.  PAYMENT 
     4.1  
Payment.","4","6.0","8","8422","7.2  
Indemnity.","2148","13.3  INDEMNITY.","3444","Page 17 
14.  WARRANTY.","11681","(b) 
Commercial General Liability Insurance.","7010","8.
4 Disclaimer of Warranties.

EXCEPT AS EXPRESSLY SET FORTH","3268","Section 10.2 NCM General Indemnification.","752","8.
 COVENANTS OF CONSULTANT.","11855","17. Indemnities 
17.1.","6134","4.  PAYMENT 
     4.1  
Payment.","12232","8.5 Insurance.","false","false","false","false","false","false","true","false","true","false","Indemnity"
"3TX9T2ZCBBIWXPEBBFLVFAWC3OKWZS","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","3X87C8JFV9SXY0U5UHXJFCDFLETQS1","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:42:21 PST 2023","Tue Dec 05 14:42:33 PST 2023","Fri Dec 08 14:42:33 PST 2023","Fri Dec 08 14:43:09 PST 2023","","","12","100% (70011/70011)","100% (151/151)","100% (150/150)","18","Disputes And Arbitration","12303","By: /s/","13","1.0","5","12766","Page 8 
16.  ARBITRATION.","537","(d) Court Actions.","9039","Negotiation and Escalation.","1183","There will be one arbitrator.

The language of the arbitration will be English.","2269","16. 
Disputes and Arbitration.","12303","By: /s/","141","The number of arbitrator(s) shall be one.

The seat of arbitration shall be Houston, Texas.","7945","13.4 
Arbitration.","2009","18.01 Negotiations.","6811","39.0  


ARBITRATION 


39.1","false","false","false","false","false","true","false","false","false","false","Arbitration"
